mag,col,sigma
17.191919191919194,-1.696969696969697,13.444448924501227
17.353535353535356,-1.696969696969697,13.02552412374283
17.515151515151516,-1.696969696969697,13.02552412374283
17.67676767676768,-1.696969696969697,13.02552412374283
17.83838383838384,-1.696969696969697,13.444448924501227
18.0,-1.696969696969697,13.444448924501227
2.0,-1.595959595959596,1.2361798640793524
2.1616161616161618,-1.595959595959596,1.413724557685961
2.323232323232323,-1.595959595959596,1.413724557685961
2.484848484848485,-1.595959595959596,1.413724557685961
2.6464646464646466,-1.595959595959596,1.413724557685961
2.808080808080808,-1.595959595959596,1.7595433678194399
2.9696969696969697,-1.595959595959596,1.7595433678194399
3.1313131313131315,-1.595959595959596,1.7595433678194399
3.2929292929292933,-1.595959595959596,1.7595433678194399
3.4545454545454546,-1.595959595959596,1.7595433678194399
3.6161616161616164,-1.595959595959596,1.7595433678194399
3.7777777777777777,-1.595959595959596,1.7595433678194399
3.9393939393939394,-1.595959595959596,1.7595433678194399
4.101010101010101,-1.595959595959596,1.7595433678194399
4.262626262626263,-1.595959595959596,1.7595433678194399
4.424242424242424,-1.595959595959596,1.7595433678194399
4.5858585858585865,-1.595959595959596,1.6616375864489625
4.747474747474747,-1.595959595959596,1.6616375864489625
4.909090909090909,-1.595959595959596,1.6616375864489625
5.070707070707071,-1.595959595959596,1.6616375864489625
5.232323232323233,-1.595959595959596,1.6616375864489625
5.3939393939393945,-1.595959595959596,1.6939235612733485
5.555555555555555,-1.595959595959596,1.6939235612733485
5.717171717171718,-1.595959595959596,1.9112267537262118
5.878787878787879,-1.595959595959596,2.2728895478760673
6.040404040404041,-1.595959595959596,2.2728895478760673
6.202020202020202,-1.595959595959596,2.2728895478760673
6.363636363636364,-1.595959595959596,2.2728895478760673
6.525252525252526,-1.595959595959596,2.3679196925204997
6.686868686868687,-1.595959595959596,2.3679196925204997
6.848484848484849,-1.595959595959596,2.3679196925204997
7.01010101010101,-1.595959595959596,2.4971166620852125
7.171717171717172,-1.595959595959596,2.604438125769347
7.333333333333334,-1.595959595959596,2.6391589855900977
7.494949494949496,-1.595959595959596,2.6391589855900977
7.6565656565656575,-1.595959595959596,3.122392884125859
7.818181818181818,-1.595959595959596,3.726179003082806
7.97979797979798,-1.595959595959596,4.464601067431172
8.141414141414142,-1.595959595959596,5.0896092649051345
8.303030303030305,-1.595959595959596,5.534013456286379
8.464646464646465,-1.595959595959596,5.534013456286379
8.626262626262626,-1.595959595959596,5.534013456286379
